LogR;LogC;Rank;Counter;Pattern;Class
2,294466;2,309630;197;204;255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,;2
2,296665;2,307496;198;203;0,0,0,0,0,0,0,0,0,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2
2,298853;2,305351;199;202;0,0,0,255,255,198,255,255,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,301030;2,296665;200;198;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,;2
2,303196;2,292256;201;196;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,;2
2,305351;2,292256;202;196;198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,;2
2,307496;2,292256;203;196;198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,;2
2,309630;2,290035;204;195;124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,311754;2,290035;205;195;0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,255,255,198,;2
2,313867;2,287802;206;194;198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,315970;2,287802;207;194;0,0,0,0,0,0,0,0,0,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
2,318063;2,285557;208;193;198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,320146;2,285557;209;193;124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,322219;2,283301;210;192;198,124,124,198,124,124,198,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,324282;2,281033;211;191;124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,;2
2,326336;2,281033;212;191;0,0,0,255,255,198,255,255,198,0,0,0,255,255,198,255,255,198,0,0,0,255,255,198,255,255,198,;2
2,328380;2,278754;213;190;255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2
2,330414;2,276462;214;189;255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,;2
2,332438;2,276462;215;189;198,124,0,198,124,0,198,124,0,198,124,0,198,124,0,198,124,0,198,124,0,198,124,0,198,124,0,;2
2,334454;2,274158;216;188;198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,336460;2,269513;217;186;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,124,124,198,124,124,198,124,124,;2
2,338456;2,267172;218;185;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,;2
2,340444;2,267172;219;185;255,255,255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,342423;2,262451;220;183;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,;2
2,344392;2,257679;221;181;198,198,124,198,198,124,198,198,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,346353;2,255273;222;180;198,255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,348305;2,252853;223;179;198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,;2
2,350248;2,252853;224;179;198,124,124,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,352183;2,252853;225;179;0,0,0,0,0,0,198,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,354108;2,247973;226;177;0,0,0,0,0,0,255,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,356026;2,247973;227;177;0,0,0,0,0,0,124,124,198,0,0,0,0,0,0,124,124,198,0,0,0,0,0,0,124,124,198,;2
2,357935;2,235528;228;172;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,;2
2,359835;2,227887;229;169;255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2
2,361728;2,227887;230;169;198,198,124,198,198,124,198,198,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,;2
2,363612;2,227887;231;169;0,0,0,124,124,198,124,124,198,0,0,0,124,124,198,124,124,198,0,0,0,124,124,198,124,124,198,;2
2,365488;2,220108;232;166;255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,367356;2,220108;233;166;198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,369216;2,220108;234;166;0,0,0,198,198,255,198,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,371068;2,217484;235;165;0,0,0,255,198,198,255,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,372912;2,209515;236;162;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,;2
2,374748;2,209515;237;162;124,124,198,124,124,198,124,124,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
2,376577;2,206826;238;161;255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,;2
2,378398;2,206826;239;161;198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,380211;2,206826;240;161;198,124,124,198,124,124,198,124,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;2
2,382017;2,204120;241;160;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,;2
2,383815;2,204120;242;160;0,0,0,0,0,0,124,198,198,0,0,0,0,0,0,124,198,198,0,0,0,0,0,0,124,198,198,;2
2,385606;2,204120;243;160;0,0,0,0,0,0,124,124,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,387390;2,201397;244;159;198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,;2
2,389166;2,201397;245;159;198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,;2
2,390935;2,198657;246;158;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,;2
2,392697;2,195900;247;157;255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,;2
2,394452;2,195900;248;157;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,198,198,124,198,198,124,198,198,;2
2,396199;2,193125;249;156;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,124,124,;2
2,397940;2,190332;250;155;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,124,124,198,;2
2,399674;2,187521;251;154;198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,;2
2,401401;2,181844;252;152;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,;2
2,403121;2,181844;253;152;0,0,0,0,0,0,255,198,198,0,0,0,0,0,0,255,198,198,0,0,0,0,0,0,255,198,198,;2
2,404834;2,178977;254;151;0,0,0,124,198,198,124,198,198,0,0,0,124,198,198,124,198,198,0,0,0,124,198,198,124,198,198,;2
2,406540;2,178977;255;151;0,0,0,0,0,0,124,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,408240;2,173186;256;149;255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,;2
2,409933;2,173186;257;149;0,0,0,124,124,198,124,124,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,411620;2,170262;258;148;255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,;2
2,413300;2,170262;259;148;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,;2
2,414973;2,170262;260;148;0,0,0,255,198,198,255,198,198,0,0,0,255,198,198,255,198,198,0,0,0,255,198,198,255,198,198,;2
2,416641;2,164353;261;146;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,;2
2,418301;2,164353;262;146;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,0,0,;2
2,419956;2,164353;263;146;0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,124,124,124,0,0,0,124,124,124,124,124,124,;2
2,421604;2,164353;264;146;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,0,0,0,0,0,0,124,124,124,;2
2,423246;2,161368;265;145;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,198,124,198,198,124,198,198,124,;2
2,424882;2,158362;266;144;255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,426511;2,158362;267;144;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,;2
2,428135;2,158362;268;144;198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,;2
2,429752;2,152288;269;142;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,0,0,0,0,0,0,0,0,0,;2
2,431364;2,152288;270;142;198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,432969;2,152288;271;142;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,198,198,198,;2
2,434569;2,152288;272;142;0,0,0,0,0,0,198,198,255,0,0,0,0,0,0,198,198,255,0,0,0,0,0,0,198,198,255,;2
2,436163;2,152288;273;142;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,198,;2
2,437751;2,152288;274;142;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,255,255,;2
2,439333;2,149219;275;141;198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,440909;2,146128;276;140;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,;2
2,442480;2,146128;277;140;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,0,0,0,0,0,;2
2,444045;2,143015;278;139;198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,445604;2,143015;279;139;0,0,0,124,198,198,124,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,447158;2,139879;280;138;255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,0,0,0,0,0,0,0,0,0,;2
2,448706;2,139879;281;138;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,;2
2,450249;2,139879;282;138;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,198,255,255,198,;2
2,451786;2,139879;283;138;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,255,255,198,255,255,;2
2,453318;2,139879;284;138;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,198,198,;2
2,454845;2,136721;285;137;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,198,;2
2,456366;2,130334;286;135;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,198,;2
2,457882;2,130334;287;135;198,198,198,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,459392;2,130334;288;135;124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,;2
2,460898;2,130334;289;135;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,198,198,255,198,198,;2
2,462398;2,127105;290;134;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,;2
2,463893;2,127105;291;134;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,124,124,198,124,124,198,124,124,;2
2,465383;2,127105;292;134;124,198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;2
2,466868;2,127105;293;134;124,124,124,124,124,124,198,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
2,468347;2,123852;294;133;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,;2
2,469822;2,123852;295;133;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,198,198,198,;2
2,471292;2,120574;296;132;255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,;2
2,472756;2,120574;297;132;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,;2
2,474216;2,120574;298;132;124,124,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,475671;2,117271;299;131;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,;2
2,477121;2,117271;300;131;255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,;2
2,478566;2,113943;301;130;255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,;2
2,480007;2,113943;302;130;198,198,198,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,481443;2,113943;303;130;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,;2
2,482874;2,113943;304;130;0,0,0,198,198,255,198,198,255,0,0,0,198,198,255,198,198,255,0,0,0,198,198,255,198,198,255,;2
2,484300;2,110590;305;129;255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,485721;2,110590;306;129;255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,487138;2,110590;307;129;198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;2
2,488551;2,110590;308;129;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,;2
2,489958;2,107210;309;128;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,;2
2,491362;2,103804;310;127;255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,;2
2,492760;2,103804;311;127;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,;2
2,494155;2,103804;312;127;0,0,0,0,0,0,0,0,0,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;2
2,495544;2,100371;313;126;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,255,255,255,;2
2,496930;2,100371;314;126;198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;2
2,498311;2,096910;315;125;124,124,124,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
2,499687;2,093422;316;124;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,;2
2,501059;2,093422;317;124;124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,;2
2,502427;2,093422;318;124;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,255,;2
2,503791;2,086360;319;122;255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
2,505150;2,086360;320;122;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,;2
2,506505;2,086360;321;122;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,;2
2,507856;2,086360;322;122;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,198,;2
2,509203;2,082785;323;121;255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,;2
2,510545;2,082785;324;121;0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,;2
2,511883;2,082785;325;121;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,255,198,198,255,;2
2,513218;2,079181;326;120;255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,514548;2,079181;327;120;255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,515874;2,079181;328;120;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,;2
2,517196;2,079181;329;120;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,198,124,124,198,;2
2,518514;2,071882;330;118;255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,;2
2,519828;2,071882;331;118;255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,;2
2,521138;2,071882;332;118;198,198,198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,522444;2,071882;333;118;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,;2
2,523746;2,071882;334;118;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,;2
2,525045;2,071882;335;118;0,0,0,0,0,0,0,0,0,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,;2
2,526339;2,068186;336;117;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,;2
2,527630;2,068186;337;117;198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,;2
2,528917;2,068186;338;117;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,198,;2
2,530200;2,068186;339;117;198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,531479;2,064458;340;116;255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
2,532754;2,060698;341;115;0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,;2
2,534026;2,060698;342;115;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,198,198,;2
2,535294;2,056905;343;114;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,0,0,0,0,0,0,198,255,255,;2
2,536558;2,056905;344;114;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,198,198,198,;2
2,537819;2,056905;345;114;124,198,198,124,198,198,124,198,198,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,;2
2,539076;2,056905;346;114;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,198,198,124,198,198,;2
2,540329;2,053078;347;113;124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,541579;2,045323;348;111;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,;2
2,542825;2,045323;349;111;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,255,124,198,255,124,198,255,;2
2,544068;2,041393;350;110;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,;2
2,545307;2,037426;351;109;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,546543;2,037426;352;109;198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,547775;2,037426;353;109;124,198,255,124,198,255,124,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,549003;2,033424;354;108;198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,;2
2,550228;2,033424;355;108;198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,;2
2,551450;2,029384;356;107;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,;2
2,552668;2,029384;357;107;255,255,255,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,553883;2,029384;358;107;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,;2
2,555094;2,029384;359;107;198,198,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,556303;2,025306;360;106;255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,;2
2,557507;2,025306;361;106;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,;2
2,558709;2,025306;362;106;198,198,124,198,198,124,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
2,559907;2,012837;363;103;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,;2
2,561101;2,012837;364;103;124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,562293;2,004321;365;101;255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,;2
2,563481;2,004321;366;101;198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,;2
