LogR;LogC;Rank;Counter;Pattern;Class
3,246252;1,380211;1763;24;198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,198,198,198,124,124,124,124,124,124,198,198,198,;1
3,246499;1,380211;1764;24;198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,124,124,124,;0
3,246745;1,380211;1765;24;198,198,198,124,124,124,124,124,124,198,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;0
3,246991;1,380211;1766;24;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,0,0,0,198,198,124,198,198,124,;1
3,247237;1,380211;1767;24;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,0,0,0,0,0,0,198,198,124,;1
3,247482;1,380211;1768;24;198,124,198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,;1
3,247728;1,380211;1769;24;198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,247973;1,380211;1770;24;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,124,124,124,198,124,124,198,124,124,;1
3,248219;1,380211;1771;24;124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,198,198,124,198,198,124,198,198,;0
3,248464;1,380211;1772;24;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,198,198,255,198,198,255,198,198,255,;0
3,248709;1,380211;1773;24;124,124,124,124,124,198,124,124,198,124,124,124,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,;0
3,248954;1,380211;1774;24;124,124,124,124,124,124,124,124,198,124,124,124,124,124,124,124,124,198,124,124,124,124,124,124,124,124,124,;0
3,249198;1,380211;1775;24;124,124,124,124,124,124,124,124,124,0,124,124,0,124,124,0,124,124,124,124,124,124,124,124,124,124,124,;1
3,249443;1,380211;1776;24;124,0,124,124,0,124,124,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;0
3,249687;1,380211;1777;24;0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,198,198,0,198,198,0,198,198,;0
3,249932;1,380211;1778;24;0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,255,0,198,255,0,198,255,;0
3,250176;1,380211;1779;24;0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,124,0,0,124,0,0,124,;0
3,250420;1,380211;1780;24;0,0,0,255,198,124,255,198,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;1
3,250664;1,380211;1781;24;0,0,0,124,255,255,124,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;0
3,250908;1,380211;1782;24;0,0,0,0,0,0,255,198,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;1
3,251151;1,380211;1783;24;0,0,0,0,0,0,124,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;0
3,251395;1,380211;1784;24;0,0,0,0,0,0,0,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,;1
3,251638;1,380211;1785;24;0,0,0,0,0,0,0,0,0,0,0,0,255,198,198,255,198,198,0,0,0,255,198,198,255,198,198,;0
3,251881;1,380211;1786;24;0,0,0,0,0,0,0,0,0,0,0,0,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;1
3,252125;1,380211;1787;24;0,0,0,0,0,0,0,0,0,0,0,0,198,198,255,198,198,255,0,0,0,198,198,255,198,198,255,;0
3,252368;1,380211;1788;24;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,198,255,255,198,255,255,198,255,255,198,;1
3,252610;1,380211;1789;24;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,198,198,0,0,0,0,0,0,255,198,198,;0
3,252853;1,380211;1790;24;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,255,198,198,255,198,198,255,198,198,255,;1
3,253096;1,380211;1791;24;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,255,0,0,0,0,0,0,198,198,255,;0
3,253338;1,361728;1792;23;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,198,;0
3,253580;1,361728;1793;23;255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,255,;0
3,253822;1,361728;1794;23;255,255,198,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,;1
3,254064;1,361728;1795;23;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,;1
3,254306;1,361728;1796;23;255,255,198,255,255,198,255,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;0
3,254548;1,361728;1797;23;255,255,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;0
3,254790;1,361728;1798;23;255,255,124,255,255,124,255,255,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;1
3,255031;1,361728;1799;23;255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,;0
3,255273;1,361728;1800;23;255,198,0,255,198,0,255,198,0,255,198,0,255,198,0,255,198,0,255,255,0,255,255,0,255,255,0,;0
3,255514;1,361728;1801;23;255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,124,255,124,124,255,124,124,;0
3,255755;1,361728;1802;23;198,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,;1
3,255996;1,361728;1803;23;198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;1
3,256237;1,361728;1804;23;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;1
3,256477;1,361728;1805;23;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,;1
3,256718;1,361728;1806;23;198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,255,255,198,198,255,198,198,255,198,255,255,;1
3,256958;1,361728;1807;23;198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,;0
3,257198;1,361728;1808;23;198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,198,;1
3,257439;1,361728;1809;23;198,198,255,198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,;0
3,257679;1,361728;1810;23;198,198,255,198,198,255,198,255,255,198,198,255,198,198,255,198,255,255,198,198,255,198,198,255,198,198,255,;0
3,257918;1,361728;1811;23;198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,;0
3,258158;1,361728;1812;23;198,198,255,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;0
3,258398;1,361728;1813;23;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,198,255,255,;0
3,258637;1,361728;1814;23;198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,;1
3,258877;1,361728;1815;23;198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,259116;1,361728;1816;23;198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,;0
3,259355;1,361728;1817;23;198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,;0
3,259594;1,361728;1818;23;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,255,255,255,;0
3,259833;1,361728;1819;23;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,198,;0
3,260071;1,361728;1820;23;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,198,198,198,198,198,198,198,;1
3,260310;1,361728;1821;23;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,124,;0
3,260548;1,361728;1822;23;198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,;0
3,260787;1,361728;1823;23;198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,261025;1,361728;1824;23;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,255,198,124,255,198,124,255,198,124,;0
3,261263;1,361728;1825;23;198,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,261501;1,361728;1826;23;198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,261739;1,361728;1827;23;198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,261976;1,361728;1828;23;198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,262214;1,361728;1829;23;124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,0,0,0,0,0,0,0,0,0,;1
3,262451;1,361728;1830;23;124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,124,198,198,;0
3,262688;1,361728;1831;23;124,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,;0
3,262925;1,361728;1832;23;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,0,198,198,0,198,198,0,198,198,;0
3,263162;1,361728;1833;23;124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,263399;1,361728;1834;23;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,124,;1
3,263636;1,361728;1835;23;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,124,;0
3,263873;1,361728;1836;23;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,;0
3,264109;1,361728;1837;23;124,124,198,124,124,198,124,124,124,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;0
3,264346;1,361728;1838;23;124,124,198,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;0
3,264582;1,361728;1839;23;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,;0
3,264818;1,361728;1840;23;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,;0
3,265054;1,361728;1841;23;0,255,255,0,255,255,0,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,;0
3,265290;1,361728;1842;23;0,198,255,0,198,255,0,198,255,0,198,255,0,198,255,0,198,255,0,198,255,0,198,255,0,198,255,;0
3,265525;1,361728;1843;23;0,0,0,0,255,255,0,255,255,0,0,0,0,255,255,0,255,255,0,0,0,0,255,255,0,255,255,;0
3,265761;1,361728;1844;23;0,0,0,0,0,0,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;1
3,265996;1,361728;1845;23;0,0,0,0,0,0,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;1
3,266232;1,361728;1846;23;0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,255,255,;0
3,266467;1,361728;1847;23;0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,;1
3,266702;1,361728;1848;23;0,0,0,0,0,0,0,0,0,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,;1
3,266937;1,361728;1849;23;0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,198,;1
3,267172;1,361728;1850;23;0,0,0,0,0,0,0,0,0,0,0,0,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;1
3,267406;1,361728;1851;23;0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,;1
3,267641;1,361728;1852;23;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,198,255,255,255,255,255,255,255,255,255,;1
3,267875;1,361728;1853;23;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,124,124,255,124,124,255,124,124,;1
3,268110;1,342423;1854;22;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,;1
3,268344;1,342423;1855;22;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,124,0,255,124,0,255,124,0,;0
3,268578;1,342423;1856;22;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,124,0,0,124,0,0,124,0,0,;0
3,268812;1,342423;1857;22;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,255,255,255,;1
3,269046;1,342423;1858;22;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;1
3,269279;1,342423;1859;22;255,255,255,255,255,255,255,255,255,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,;0
3,269513;1,342423;1860;22;255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;1
3,269746;1,342423;1861;22;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,198,198,;1
3,269980;1,342423;1862;22;255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,0,0,0,0,0,0,0,0,0,;1
3,270213;1,342423;1863;22;255,255,124,255,255,124,255,255,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,;0
3,270446;1,342423;1864;22;255,255,0,255,255,0,255,255,0,255,198,0,255,198,0,255,198,0,255,198,0,255,198,0,255,198,0,;0
3,270679;1,342423;1865;22;255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,;0
3,270912;1,342423;1866;22;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,;0
3,271144;1,342423;1867;22;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,;0
3,271377;1,342423;1868;22;255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,124,124,255,124,124,255,124,124,;0
3,271609;1,342423;1869;22;255,198,124,255,198,124,255,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;1
3,271842;1,342423;1870;22;255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,0,255,124,0,255,124,0,;0
3,272074;1,342423;1871;22;198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,255,255,255,;0
3,272306;1,342423;1872;22;198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;1
3,272538;1,342423;1873;22;198,255,255,198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,;1
3,272770;1,342423;1874;22;198,255,255,198,255,255,198,255,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,;0
3,273001;1,342423;1875;22;198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,;0
3,273233;1,342423;1876;22;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,;1
3,273464;1,342423;1877;22;198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;1
3,273696;1,342423;1878;22;198,198,198,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;1
3,273927;1,342423;1879;22;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,;0
3,274158;1,342423;1880;22;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,255,255,255,;0
3,274389;1,342423;1881;22;198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,255,198,198,;0
3,274620;1,342423;1882;22;198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,;0
3,274850;1,342423;1883;22;198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,275081;1,342423;1884;22;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,198,198,;1
3,275311;1,342423;1885;22;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,;1
3,275542;1,342423;1886;22;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,198,;0
3,275772;1,342423;1887;22;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,;0
3,276002;1,342423;1888;22;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,198,198,198,198,198,198,;1
3,276232;1,342423;1889;22;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,124,124,124,;0
3,276462;1,342423;1890;22;198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;0
3,276692;1,342423;1891;22;198,198,124,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,;0
3,276921;1,342423;1892;22;198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,198,;0
3,277151;1,342423;1893;22;198,124,124,198,124,124,198,124,124,0,0,0,198,124,124,198,124,124,0,0,0,0,0,0,0,0,0,;1
3,277380;1,342423;1894;22;198,124,124,198,124,124,198,124,124,0,0,0,0,0,0,198,124,124,0,0,0,0,0,0,0,0,0,;1
3,277609;1,342423;1895;22;124,198,198,124,198,198,124,198,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;0
3,277838;1,342423;1896;22;124,124,255,124,124,255,124,124,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;0
3,278067;1,342423;1897;22;124,124,198,124,124,198,124,124,198,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;0
3,278296;1,342423;1898;22;124,124,198,124,124,198,124,124,198,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,;0
3,278525;1,342423;1899;22;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,;1
3,278754;1,342423;1900;22;124,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;0
3,278982;1,342423;1901;22;124,124,124,124,124,124,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;0
3,279211;1,342423;1902;22;124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;0
3,279439;1,342423;1903;22;124,124,124,124,124,124,124,124,124,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,;0
3,279667;1,342423;1904;22;124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,;1
3,279895;1,342423;1905;22;124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,124,;0
3,280123;1,342423;1906;22;124,124,124,124,124,124,124,124,124,124,124,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;0
3,280351;1,342423;1907;22;124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,280578;1,342423;1908;22;124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;0
3,280806;1,342423;1909;22;124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,124,124,124,198,124,124,198,;0
3,281033;1,342423;1910;22;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,281261;1,342423;1911;22;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,124,198,;0
3,281488;1,342423;1912;22;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,124,124,124,124,124,124,198,;0
3,281715;1,342423;1913;22;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,124,;1
3,281942;1,342423;1914;22;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,124,0,124,124,0,;0
3,282169;1,342423;1915;22;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,0,124,0,0,124,0,0,124,;1
3,282396;1,342423;1916;22;124,124,124,124,124,124,124,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,;1
3,282622;1,342423;1917;22;124,0,255,124,0,255,124,0,255,0,0,255,0,0,255,0,0,255,0,0,255,0,0,255,0,0,255,;0
3,282849;1,342423;1918;22;0,255,198,0,255,198,0,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;0
3,283075;1,342423;1919;22;0,255,198,0,255,198,0,255,198,0,255,198,0,255,198,0,255,198,0,255,255,0,255,255,0,255,255,;0
3,283301;1,342423;1920;22;0,124,198,0,124,198,0,124,198,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,;0
3,283527;1,342423;1921;22;0,0,255,0,0,255,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;0
3,283753;1,342423;1922;22;0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,124,124,0,124,124,0,124,124,;1
